DATUM_ABSTIMMUNG;VORLAGE_BEZEICHNUNG;VORLAGEART_CODE;VORLAGEART_BEZEICHNUNG;BEZIRK_NR;BEZIRK_NAME;BFS_NR_GEMEINDE;GEMEINDE_NAME;STIMMBERECHTIGTE;EINGELEGTE_STIMMEN;LEERE_STIMMEN;UNGUELTIGE_STIMMEN;GUELTIGE_STIMMEN;JA_STIMMEN;NEIN_STIMMEN;STIMMBETEILIGUNG
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2013;Kreuzlingen;4671;Kreuzlingen;8459;3535;63;46;3426;1637;1789;41.79
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2013;Kreuzlingen;4681;Langrickenbach;837;341;4;6;331;130;201;40.74
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2013;Kreuzlingen;4683;Lengwil;979;373;3;12;358;145;213;38.1
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2014;Münchwilen;4741;Lommis;839;362;4;4;354;131;223;43.15
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2012;Frauenfeld;4826;Mammern;385;191;4;1;186;109;77;49.61
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2015;Weinfelden;4941;Märstetten;1897;853;6;16;831;360;471;44.97
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2012;Frauenfeld;4591;Matzingen;1609;599;2;5;592;290;302;37.23
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2012;Frauenfeld;4831;Müllheim;1965;665;6;20;639;301;338;33.84
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2014;Münchwilen;4746;Münchwilen;3307;1168;10;27;1131;449;682;35.32
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2013;Kreuzlingen;4691;Münsterlingen;1627;709;14;0;695;314;381;43.58
