DATUM_ABSTIMMUNG;VORLAGE_BEZEICHNUNG;VORLAGEART_CODE;VORLAGEART_BEZEICHNUNG;BEZIRK_NR;BEZIRK_NAME;BFS_NR_GEMEINDE;GEMEINDE_NAME;STIMMBERECHTIGTE;EINGELEGTE_STIMMEN;LEERE_STIMMEN;UNGUELTIGE_STIMMEN;GUELTIGE_STIMMEN;JA_STIMMEN;NEIN_STIMMEN;STIMMBETEILIGUNG
21.05.2006;"Volksinitiative ""Nur eine Fremdsprache an der Primarschule""";1;Volksinitiative;2008;Weinfelden;4921;Bussnang;1407;572;6;0;566;331;235;40.65
21.05.2006;"Volksinitiative ""Nur eine Fremdsprache an der Primarschule""";1;Volksinitiative;2003;Diessenhofen;4545;Diessenhofen;1887;603;14;0;589;247;342;31.96
21.05.2006;"Volksinitiative ""Nur eine Fremdsprache an der Primarschule""";1;Volksinitiative;2001;Arbon;4406;Dozwil;347;138;0;0;138;66;72;39.77
21.05.2006;"Volksinitiative ""Nur eine Fremdsprache an der Primarschule""";1;Volksinitiative;2001;Arbon;4411;Egnach;2870;899;14;17;868;395;473;31.32
21.05.2006;"Volksinitiative ""Nur eine Fremdsprache an der Primarschule""";1;Volksinitiative;2002;Bischofszell;4476;Erlen;1910;531;8;11;512;247;265;27.8
21.05.2006;"Volksinitiative ""Nur eine Fremdsprache an der Primarschule""";1;Volksinitiative;2005;Kreuzlingen;4646;Ermatingen;1674;540;4;0;536;225;311;32.26
21.05.2006;"Volksinitiative ""Nur eine Fremdsprache an der Primarschule""";1;Volksinitiative;2007;Steckborn;4806;Eschenz;1082;358;4;0;354;174;180;33.09
21.05.2006;"Volksinitiative ""Nur eine Fremdsprache an der Primarschule""";1;Volksinitiative;2006;Münchwilen;4724;Eschlikon;2483;758;9;15;734;308;426;30.53
21.05.2006;"Volksinitiative ""Nur eine Fremdsprache an der Primarschule""";1;Volksinitiative;2004;Frauenfeld;4561;Felben-Wellhausen;1514;428;1;6;421;227;194;28.27
21.05.2006;"Volksinitiative ""Nur eine Fremdsprache an der Primarschule""";1;Volksinitiative;2006;Münchwilen;4726;Fischingen;1829;616;11;9;596;343;253;33.68
